date,USD_GBP,USD_EUR,USD_JPY,USD_HKD,USD_AUD
2000-09-28,0.68218,1.1322,107.54,7.7935,1.8199
2000-09-29,0.68078,1.1409,108.32,7.7926,1.846
2000-10-02,0.68064,1.1361,108.49,7.7966,1.8404
2000-10-03,0.68538,1.1412,108.57,7.7956,1.8458
2000-10-04,0.68763,1.1455,109.18,7.7939,1.8629
2000-10-05,0.68598,1.1382,109.21,7.7958,1.8558
2000-10-06,0.69103,1.149,108.95,7.7956,1.8738
2000-10-09,0.69074,1.1501,108.97,7.7976,1.8718
2000-10-10,0.68708,1.1467,108.02,7.7975,1.8788
2000-10-11,0.6844,1.1468,107.99,7.7982,1.8624
2000-10-12,0.68467,1.1563,107.54,7.7968,1.8839
2000-10-13,0.68019,1.1592,107.8,7.7973,1.8827
2000-10-16,0.69134,1.175,108.2,7.7974,1.9027
2000-10-17,0.69539,1.177,107.97,7.7979,1.9253
2000-10-18,0.68891,1.173,108.23,7.7979,1.9173
2000-10-19,0.69266,1.1889,108.11,7.7974,1.9303
2000-10-20,0.69001,1.1832,108.92,7.7974,1.8881
2000-10-23,0.6876,1.1937,108.63,7.7989,1.8847
2000-10-24,0.68805,1.1925,108.23,7.7992,1.8915
2000-10-25,0.69472,1.2038,108.1,7.799,1.9234
2000-10-26,0.70371,1.2118,108.22,7.7994,1.9344
2000-10-27,0.69726,1.2013,108.76,7.7999,1.9234
2000-10-30,0.68522,1.179,108.71,7.7996,1.8999
2000-10-31,0.69015,1.1881,109.16,7.7992,1.9457
2000-11-01,0.69114,1.169,108.52,7.7974,1.9103
2000-11-02,0.68887,1.1566,108.29,7.7956,1.8945
2000-11-03,0.68877,1.1455,107.25,7.7966,1.8923
2000-11-06,0.6917,1.1538,107.14,7.798,1.8951
2000-11-07,0.6999,1.1646,107.29,7.7985,1.8982
2000-11-08,0.70172,1.1684,107.75,7.7985,1.8922
2000-11-09,0.70531,1.1722,107.31,7.7985,1.9055
2000-11-10,0.6986,1.153,107.71,7.799,1.9015
2000-11-13,0.69791,1.1601,107.68,7.7988,1.923
2000-11-14,0.69847,1.1651,107.89,7.799,1.9221
2000-11-15,0.70161,1.1633,108.45,7.7994,1.9214
2000-11-16,0.7023,1.167,108.87,7.7993,1.923
2000-11-17,0.70287,1.1716,108.9,7.7995,1.9217
2000-11-20,0.70158,1.1781,109.21,7.7998,1.948
2000-11-21,0.70427,1.1801,110.08,7.7996,1.9574
2000-11-22,0.70696,1.1864,109.69,7.7997,1.9262
2000-11-23,0.712,1.1867,110.24,7.7997,1.9249
2000-11-24,0.71053,1.1854,111.17,7.7998,1.9118
2000-11-27,0.70973,1.1896,111.16,7.7998,1.9224
2000-11-28,0.70307,1.1681,110.43,7.7998,1.8953
2000-11-29,0.70162,1.1561,109.84,7.7998,1.9061
2000-11-30,0.70567,1.1515,111.05,7.7997,1.9059
2000-12-01,0.69777,1.1448,111.91,7.7999,1.8663
2000-12-04,0.68893,1.1226,110.69,7.7997,1.8343
2000-12-05,0.69251,1.1351,110.69,7.7997,1.8488
2000-12-06,0.69687,1.1328,110.74,7.7981,1.833
2000-12-07,0.69239,1.1182,110.59,7.7975,1.8206
2000-12-08,0.68893,1.1242,111.02,7.7967,1.8308
2000-12-11,0.68707,1.1358,110.78,7.7963,1.8456
2000-12-12,0.6905,1.1387,111.47,7.7972,1.8447
2000-12-13,0.69044,1.1431,112.48,7.7998,1.8509
2000-12-14,0.6822,1.1313,112.63,7.7999,1.8448
2000-12-15,0.67765,1.1131,112.34,7.7999,1.832
2000-12-18,0.67745,1.1153,112.13,7.7998,1.8413
2000-12-19,0.68202,1.1232,112.28,7.7997,1.8499
2000-12-20,0.68142,1.1039,112.65,7.7998,1.8225
2000-12-21,0.67571,1.0934,111.93,7.7995,1.8128
2000-12-22,0.67554,1.0823,112.32,7.7995,1.7975
2000-12-25,0.673266,1.07738,113.292,7.79926,1.79792
2000-12-26,0.672508,1.0757400000000001,113.616,7.79918,1.79806
2000-12-27,0.67175,1.0741,113.94,7.7991,1.7982
2000-12-28,0.67184,1.077,114.59,7.799,1.804
2000-12-29,0.67071,1.0747,114.91,7.7999,1.8023
2001-01-01,0.670305,1.064575,114.895,7.7997499999999995,1.7912750000000002
2001-01-02,0.67017,1.0612,114.89,7.7997,1.7876
2001-01-03,0.66369,1.0493,114.25,7.7999,1.7749
2001-01-04,0.66885,1.0573,114.45,7.7997,1.7715
2001-01-05,0.66517,1.0477,116.52,7.7995,1.7532
2001-01-08,0.66632,1.053,116.41,7.7998,1.7632
2001-01-09,0.67163,1.0637,115.71,7.7998,1.7835
2001-01-10,0.67021,1.0625,116.16,7.7998,1.7899
2001-01-11,0.66681,1.0501,117.35,7.7997,1.7904
2001-01-12,0.67135,1.0477,117.71,7.7997,1.7814
2001-01-15,0.67756,1.0607,118.71,7.7996,1.8082
2001-01-16,0.68073,1.0625,118.22,7.7997,1.7986
2001-01-17,0.67752,1.0643,117.71,7.7997,1.796
2001-01-18,0.67897,1.0634,118.33,7.7993,1.8003
2001-01-19,0.67872,1.0638,117.72,7.7995,1.789
2001-01-22,0.68784,1.0764,116.56,7.7994,1.8101
2001-01-23,0.67907,1.063,117.17,7.7997,1.8013
2001-01-24,0.68227,1.076,118.13,7.7995,1.8172
2001-01-25,0.68926,1.0934,117.16,7.7996,1.8387
2001-01-26,0.68433,1.0837,116.7,7.7995,1.8469
2001-01-29,0.68574,1.0878,116.56,7.7996,1.8411
2001-01-30,0.68479,1.0873,116.76,7.7994,1.8356
2001-01-31,0.68514,1.0761,116.08,7.7991,1.833
2001-02-01,0.67733,1.0632,115.56,7.7989,1.8033
2001-02-02,0.67652,1.063,115.27,7.7987,1.8028
2001-02-05,0.67767,1.061,115.42,7.799,1.8098
2001-02-06,0.6829,1.0727,114.84,7.7997,1.8242
2001-02-07,0.68461,1.0724,116.2,7.7999,1.8263
2001-02-08,0.68926,1.0846,116.02,7.7998,1.8416
2001-02-09,0.69167,1.0838,117.37,7.7993,1.8608
2001-02-12,0.68885,1.0767,117.59,7.7995,1.861
2001-02-13,0.68744,1.0782,117.08,7.7998,1.8601
2001-02-14,0.68708,1.0896,116.16,7.7997,1.8878
2001-02-15,0.69076,1.1001,116.07,7.7994,1.9067
2001-02-16,0.68956,1.0973,115.09,7.7996,1.8943
2001-02-19,0.68859,1.0854,115.83,7.7998,1.8892
2001-02-20,0.69614,1.1025,115.61,7.7998,1.9092
2001-02-21,0.69265,1.0934,116.65,7.7997,1.8983
2001-02-22,0.69236,1.1042,116.31,7.7998,1.9149
2001-02-23,0.6912,1.1033,116.62,7.7996,1.9153
2001-02-26,0.69006,1.0983,116.5,7.7999,1.9042
2001-02-27,0.6929,1.0913,116.13,7.7997,1.902
2001-02-28,0.69064,1.0813,117.27,7.7998,1.8985
2001-03-01,0.68961,1.0789,117.29,7.7998,1.8938
2001-03-02,0.67884,1.068,119.14,7.7999,1.8952
2001-03-05,0.68028,1.0747,119.44,7.8,1.9142
2001-03-06,0.68143,1.0777,118.43,7.8,1.9294
2001-03-07,0.68314,1.0745,119.67,7.7997,1.9487
2001-03-08,0.68127,1.0739,119.61,7.7998,1.9675
2001-03-09,0.6812,1.0687,119.39,7.7996,1.9523
2001-03-12,0.68335,1.0785,120.19,7.7996,1.9686
2001-03-13,0.68909,1.0867,119.83,7.7998,1.9879
2001-03-14,0.68656,1.0891,119.86,7.7995,2.0024
2001-03-15,0.6934,1.1033,121.94,7.7998,2.0248
2001-03-16,0.69867,1.1177,122.78,7.7992,2.0244
2001-03-19,0.69942,1.1116,122.09,7.7992,1.9964
2001-03-20,0.69989,1.1086,122.66,7.7992,2.0063
2001-03-21,0.7,1.1123,123.75,7.7992,2.0086
2001-03-22,0.7039,1.125,124.03,7.7987,2.0391
2001-03-23,0.70141,1.1208,122.94,7.7997,2.0306
2001-03-26,0.69737,1.1192,123.2,7.7998,2.0229
2001-03-27,0.69705,1.1171,123.06,7.7999,2.0102
2001-03-28,0.6991,1.1287,121.68,7.7995,2.0225
2001-03-29,0.69548,1.1312,123.26,7.7995,2.0295
2001-03-30,0.70109,1.1322,125.38,7.7991,2.0559
2001-04-02,0.70451,1.14,126.35,7.7983,2.0708
2001-04-03,0.70232,1.1306,125.9,7.7988,2.0694
2001-04-04,0.6963,1.1072,125.69,7.7985,2.0537
2001-04-05,0.69645,1.1086,124.21,7.7986,2.0355
2001-04-06,0.70078,1.1186,124.59,7.7983,2.0346
2001-04-09,0.69228,1.1089,125.08,7.799,2.0235
2001-04-10,0.69301,1.1179,124.47,7.7996,2.0193
2001-04-11,0.69898,1.1312,124.21,7.7995,1.9949
2001-04-12,0.69759,1.1301,123.18,7.7992,1.9691
2001-04-13,0.6975560000000001,1.13158,123.286,7.7992799999999995,1.97124
2001-04-16,0.697454,1.13602,123.604,7.79952,1.97766
2001-04-17,0.69742,1.1375,123.71,7.7996,1.9798
2001-04-18,0.7013,1.1392,122.83,7.7997,2.0137
2001-04-19,0.69922,1.1329,121.77,7.7994,1.9737
2001-04-20,0.69363,1.1125,122.57,7.7993,1.9398
2001-04-23,0.69385,1.1109,121.87,7.799,1.9767
2001-04-24,0.69497,1.1145,121.63,7.7991,1.9863
2001-04-25,0.69599,1.1177,122.44,7.7994,1.9839
2001-04-26,0.693,1.1095,122.45,7.7993,1.969
2001-04-27,0.69312,1.1083,124.14,7.7994,1.954
2001-04-30,0.69795,1.1266,123.56,7.7989,1.9689
2001-05-01,0.69842,1.12465,122.86,7.79915,1.9476499999999999
2001-05-02,0.69889,1.1227,122.16,7.7994,1.9264
2001-05-03,0.69887,1.1232,121.58,7.7992,1.9182
2001-05-04,0.6965,1.1187,121.03,7.7993,1.9193
2001-05-07,0.69515,1.1212,121.31,7.7994,1.9285
2001-05-08,0.69761,1.1279,122.05,7.7996,1.9232
2001-05-09,0.70386,1.1329,121.79,7.7997,1.92
2001-05-10,0.70316,1.1299,122.23,7.7998,1.9122
2001-05-11,0.70455,1.1399,122.36,7.7997,1.9084
2001-05-14,0.70577,1.1435,123.06,7.7999,1.9333
2001-05-15,0.70541,1.1405,123.57,7.8,1.9345
2001-05-16,0.70104,1.132,123.68,7.7999,1.9156
2001-05-17,0.69938,1.1344,123.18,7.7998,1.8931
2001-05-18,0.69921,1.1393,123.45,7.7998,1.9012
2001-05-21,0.69568,1.1423,123.13,7.7997,1.8934
2001-05-22,0.69879,1.1514,123.15,7.7998,1.9105
2001-05-23,0.7032,1.1648,121.15,7.7999,1.9307
2001-05-24,0.7063,1.1623,119.89,7.7997,1.9425
2001-05-25,0.70364,1.164,120.52,7.7998,1.9189
2001-05-28,0.70457,1.165,121.13,7.7999,1.9228
2001-05-29,0.70533,1.1693,120.3,7.7998,1.942
2001-05-30,0.7039,1.1685,120.09,7.7998,1.9482
2001-05-31,0.70436,1.1792,119.1,7.7998,1.9725
2001-06-01,0.70512,1.1795,118.68,7.7997,1.9651
2001-06-04,0.70527,1.1747,119.7,7.7989,1.9611
2001-06-05,0.70856,1.1813,119.83,7.7998,1.9699
2001-06-06,0.71251,1.1705,120.72,7.7998,1.9418
2001-06-07,0.72336,1.1812,120.13,7.7996,1.9342
2001-06-08,0.72367,1.1809,120.62,7.7991,1.9115
2001-06-11,0.72239,1.1773,121.72,7.7989,1.9022
2001-06-12,0.72599,1.1801,121.74,7.7987,1.9043
2001-06-13,0.72618,1.1707,122.08,7.7989,1.899
2001-06-14,0.71997,1.1776,121.9,7.7988,1.9091
2001-06-15,0.71,1.1545,120.92,7.7991,1.8963
2001-06-18,0.71367,1.1654,123.19,7.7996,1.9163
2001-06-19,0.7161,1.1678,123.12,7.7996,1.9129
2001-06-20,0.71773,1.1747,123.34,7.7995,1.9312
2001-06-21,0.70907,1.1693,124.09,7.7995,1.9341
2001-06-22,0.7079,1.1726,124.27,7.7997,1.936
2001-06-25,0.70663,1.1618,123.98,7.7996,1.9321
2001-06-26,0.70723,1.1613,123.92,7.7999,1.9302
2001-06-27,0.70645,1.1598,124.16,7.7996,1.9238
2001-06-28,0.70908,1.175,124.72,7.7996,1.9545
2001-06-29,0.7112,1.1792,124.26,7.7999,1.9735
2001-07-02,0.70727,1.1827,124.38,7.7996,1.9648
2001-07-03,0.70837,1.1769,124.08,7.7998,1.9328
2001-07-04,0.71288,1.183,124.41,7.7998,1.9262
2001-07-05,0.71123,1.1874,125.55,7.7998,1.9316
2001-07-06,0.71517,1.1927,126.01,7.7999,1.9773
2001-07-09,0.71096,1.1822,125.53,7.7999,1.9771
2001-07-10,0.70825,1.1703,125.55,7.7999,1.959
2001-07-11,0.70584,1.1613,124.5,7.7999,1.9559
2001-07-12,0.71106,1.1712,124.34,7.7997,1.9825
2001-07-13,0.71332,1.1711,124.28,7.7995,1.9699
2001-07-16,0.71374,1.1651,125.19,7.8,1.9609
2001-07-17,0.71489,1.1743,125.23,7.7999,1.974
2001-07-18,0.70997,1.1587,124.91,7.7999,1.9576
2001-07-19,0.70503,1.1464,123.47,7.7998,1.941
2001-07-20,0.69713,1.1395,123.47,7.7998,1.9497
2001-07-23,0.70274,1.1526,124.04,7.7998,1.9713
2001-07-24,0.70498,1.1484,124.1,7.7998,1.9697
2001-07-25,0.70022,1.1373,123.85,7.7997,1.9746
2001-07-26,0.70128,1.141,123.89,7.7997,1.9671
2001-07-27,0.70039,1.1405,123.92,7.7996,1.9757
2001-07-30,0.70118,1.1427,125.07,7.7996,1.9785
2001-07-31,0.70166,1.1422,124.84,7.7997,1.974
2001-08-01,0.6982,1.1342,124.59,7.7996,1.9494
2001-08-02,0.69925,1.1379,124.06,7.7993,1.9289
2001-08-03,0.69998,1.1356,123.84,7.7992,1.9328
2001-08-06,0.70301,1.1357,123.88,7.7988,1.937
2001-08-07,0.70655,1.1405,124.02,7.7992,1.9411
2001-08-08,0.70604,1.1412,123.18,7.7994,1.9411
2001-08-09,0.70417,1.1296,123.3,7.7995,1.9355
2001-08-10,0.70154,1.1191,122.33,7.7994,1.9396
2001-08-13,0.70204,1.1122,121.6,7.7992,1.9274
2001-08-14,0.70384,1.1151,122.7,7.7997,1.938
2001-08-15,0.69607,1.0972,120.28,7.804,1.8972
2001-08-16,0.69204,1.0936,119.93,7.7997,1.8983
2001-08-17,0.69238,1.0943,120.75,7.7998,1.8735
2001-08-20,0.69188,1.093,120.43,7.7998,1.874
2001-08-21,0.69062,1.0955,119.85,7.7997,1.8745
2001-08-22,0.68641,1.0851,119.78,7.7998,1.857
2001-08-23,0.69205,1.0975,120.34,7.7997,1.8786
2001-08-24,0.69357,1.0979,120.29,7.7998,1.8863
2001-08-27,0.69384,1.1001,120.11,7.7998,1.8956
2001-08-28,0.69465,1.106,120.27,7.7999,1.898
2001-08-29,0.68724,1.0963,119.43,7.7997,1.8858
2001-08-30,0.68796,1.0995,119.79,7.7998,1.8844
2001-08-31,0.68629,1.0919,118.64,7.7997,1.8896
2001-09-03,0.68728,1.1023,118.96,7.7998,1.8987
2001-09-04,0.69086,1.1148,119.4,7.7999,1.9142
2001-09-05,0.69149,1.1247,120.27,7.7999,1.921
2001-09-06,0.68989,1.1293,121.24,7.7998,1.92
2001-09-07,0.68823,1.1171,121.0,7.7997,1.9249
2001-09-10,0.68222,1.1053,120.54,7.7999,1.9492
2001-09-11,0.68675,1.1156,121.93,7.7998,1.947
2001-09-12,0.68228,1.1047,119.48,7.7993,1.9408
2001-09-13,0.68091,1.1038,119.07,7.7998,1.9434
2001-09-14,0.67762,1.0847,117.51,7.7999,1.9356
2001-09-17,0.68012,1.0789,117.18,7.7998,1.9937
2001-09-18,0.68107,1.0804,117.22,7.7997,2.0151
2001-09-19,0.68298,1.0801,117.56,7.7995,2.0347
2001-09-20,0.68258,1.08,116.81,7.7994,2.0248
2001-09-21,0.68489,1.087,116.5,7.7999,2.0652
2001-09-24,0.68376,1.0912,117.27,7.7998,2.0325
2001-09-25,0.68385,1.0898,117.19,7.7996,2.0281
2001-09-26,0.67849,1.0847,117.82,7.7995,2.0149
2001-09-27,0.67833,1.0864,119.23,7.7995,2.0587
2001-09-28,0.6812,1.0952,119.4,7.7995,2.0173
2001-10-01,0.6766,1.0959,119.67,7.7985,2.0313
2001-10-02,0.67559,1.0883,120.5,7.7988,2.0266
2001-10-03,0.67814,1.0859,121.12,7.7992,2.0049
2001-10-04,0.67917,1.0969,120.6,7.7994,2.0079
2001-10-05,0.67626,1.09,120.24,7.7997,1.9722
2001-10-08,0.67842,1.0853,119.76,7.7997,1.972
2001-10-09,0.68063,1.0878,120.32,7.7997,1.9849
2001-10-10,0.68805,1.0946,120.0,7.7998,1.9909
2001-10-11,0.68991,1.1035,120.89,7.7997,2.001
2001-10-12,0.69115,1.1062,121.29,7.8,2.0011
2001-10-15,0.68957,1.0993,120.7,7.7999,1.9459
2001-10-16,0.69178,1.1047,121.58,7.7999,1.9489
2001-10-17,0.69175,1.1084,121.65,7.8,1.9539
2001-10-18,0.69233,1.1079,121.02,7.8,1.9665
2001-10-19,0.69364,1.11,121.1,7.8,1.975
2001-10-22,0.69907,1.115,121.73,7.7999,1.9703
2001-10-23,0.70417,1.1252,122.68,7.7999,1.9658
2001-10-24,0.70169,1.1215,122.78,7.7999,1.9682
2001-10-25,0.70199,1.125,123.25,7.7999,1.9758
2001-10-26,0.69958,1.1222,122.6,7.7998,1.9938
2001-10-29,0.68962,1.1105,122.09,7.7999,1.9803
2001-10-30,0.68756,1.1033,121.82,7.7999,1.9656
2001-10-31,0.68713,1.106,122.06,7.8,1.9843
2001-11-01,0.6822,1.0993,121.71,7.8018,1.9546
2001-11-02,0.68275,1.1042,121.52,7.8,1.9726
2001-11-05,0.68765,1.1159,121.97,7.8,1.9713
2001-11-06,0.68653,1.1159,121.04,7.7999,1.9496
2001-11-07,0.68283,1.1094,120.9,7.7999,1.9398
2001-11-08,0.68301,1.1146,120.65,7.8,1.9432
2001-11-09,0.68802,1.1198,120.35,7.7999,1.9426
2001-11-12,0.68791,1.1212,120.71,7.7999,1.9247
2001-11-13,0.69272,1.131,121.17,7.8,1.9272
2001-11-14,0.6959,1.136,121.78,7.8,1.9147
2001-11-15,0.69677,1.1331,122.28,7.7999,1.9251
2001-11-16,0.69813,1.1306,122.62,7.7994,1.9099
2001-11-19,0.70351,1.1373,123.37,7.7996,1.9183
2001-11-20,0.70569,1.1333,122.93,7.7992,1.9199
2001-11-21,0.70458,1.1375,122.88,7.799,1.9317
2001-11-22,0.70756,1.1392,123.79,7.799,1.9373
2001-11-23,0.70711,1.137,124.05,7.799,1.9341
2001-11-26,0.70538,1.134,123.99,7.7989,1.9287
2001-11-27,0.7096,1.1379,124.02,7.7986,1.9151
2001-11-28,0.70604,1.1324,123.36,7.7986,1.9194
2001-11-29,0.7017,1.1252,122.91,7.7985,1.927
2001-11-30,0.70106,1.1238,123.69,7.7989,1.9187
2001-12-03,0.70308,1.1204,123.48,7.7987,1.9275
2001-12-04,0.7031,1.1233,124.13,7.7991,1.9352
2001-12-05,0.70299,1.1212,124.27,7.7995,1.9423
2001-12-06,0.70373,1.125,124.56,7.7996,1.9323
2001-12-07,0.70037,1.1222,125.13,7.7992,1.9352
2001-12-10,0.70034,1.1299,126.35,7.7992,1.9445
2001-12-11,0.69713,1.1226,126.07,7.7995,1.9449
2001-12-12,0.69445,1.1188,125.98,7.7997,1.9283
2001-12-13,0.69181,1.1142,126.23,7.7998,1.921
2001-12-14,0.68955,1.1091,127.61,7.7996,1.9297
2001-12-17,0.6866,1.1051,127.84,7.7995,1.9293
2001-12-18,0.68675,1.1096,127.9,7.7993,1.9365
2001-12-19,0.68986,1.1132,127.66,7.799,1.9442
2001-12-20,0.6913,1.1145,128.22,7.7984,1.97
2001-12-21,0.6906,1.1182,129.58,7.7975,1.9735
2001-12-24,0.69641,1.1366,129.84,7.7975,1.9685
2001-12-25,0.6943533333333333,1.1355333333333333,130.34666666666666,7.7973333333333334,1.9690999999999999
2001-12-26,0.6922966666666667,1.1344666666666667,130.85333333333335,7.797166666666667,1.9697
2001-12-27,0.69024,1.1334,131.36,7.797,1.9703
2001-12-28,0.69046,1.1347,130.86,7.7979,1.9607
2001-12-31,0.691894,1.11772,131.69400000000002,7.7982000000000005,1.9529
2002-01-01,0.692372,1.11206,131.972,7.7983,1.9503
2002-01-02,0.69285,1.1064,132.25,7.7984,1.9477
2002-01-03,0.69212,1.1067,131.72,7.798,1.9389
2002-01-04,0.69433,1.1168,130.87,7.7985,1.9299
2002-01-07,0.69556,1.123,131.07,7.799,1.9293
2002-01-08,0.69391,1.1225,132.7,7.7989,1.9205
2002-01-09,0.69359,1.121,132.33,7.7986,1.9135
2002-01-10,0.69278,1.1225,132.41,7.7986,1.9046
2002-01-11,0.69279,1.1212,132.1,7.7984,1.9194
2002-01-14,0.68971,1.1202,131.78,7.7985,1.93
2002-01-15,0.69099,1.1208,131.1,7.7985,1.9274
2002-01-16,0.69581,1.1342,131.37,7.7986,1.9435
2002-01-17,0.69668,1.1339,132.07,7.7987,1.9432
2002-01-18,0.69705,1.1351,132.89,7.7989,1.9443
2002-01-21,0.69638,1.1312,132.62,7.799,1.9312
2002-01-22,0.70034,1.1325,134.24,7.7994,1.927
2002-01-23,0.70043,1.1292,134.06,7.7993,1.9211
2002-01-24,0.70366,1.1406,134.54,7.7995,1.9364
2002-01-25,0.70715,1.1543,134.31,7.7993,1.9399
2002-01-28,0.71066,1.1658,133.96,7.7994,1.9444
2002-01-29,0.70802,1.1596,133.28,7.7993,1.9446
2002-01-30,0.70701,1.1571,132.71,7.7992,1.9757
2002-01-31,0.70754,1.1578,132.84,7.7994,1.9655
2002-02-01,0.70667,1.1585,133.99,7.7994,1.9617
2002-02-04,0.70534,1.1569,133.29,7.7996,1.9586
2002-02-05,0.70425,1.1517,133.23,7.7994,1.957
2002-02-06,0.7066,1.1542,133.37,7.7995,1.9699
2002-02-07,0.70972,1.1542,133.59,7.7994,1.9702
2002-02-08,0.70744,1.1442,134.39,7.7997,1.9594
2002-02-11,0.7023,1.1371,133.91,7.7995,1.9492
2002-02-12,0.70102,1.1425,133.61,7.7998,1.9662
2002-02-13,0.69889,1.1453,132.46,7.7996,1.9688
2002-02-14,0.70091,1.1504,132.19,7.7996,1.94
2002-02-15,0.70017,1.1488,132.81,7.7993,1.9337
2002-02-18,0.69971,1.1474,132.74,7.7993,1.9323
2002-02-19,0.70191,1.1505,133.8,7.7994,1.9363
2002-02-20,0.6993,1.1438,133.71,7.7993,1.9333
2002-02-21,0.70164,1.1493,134.23,7.7992,1.9404
2002-02-22,0.69933,1.1432,133.84,7.7991,1.9407
2002-02-25,0.70083,1.1463,133.72,7.7993,1.9481
2002-02-26,0.70168,1.1518,134.05,7.7992,1.9455
2002-02-27,0.70528,1.1562,134.81,7.7991,1.9461
2002-02-28,0.70645,1.1559,134.17,7.7991,1.9375
2002-03-01,0.70319,1.1522,133.3,7.7995,1.9337
2002-03-04,0.70494,1.1562,132.27,7.7995,1.9216
2002-03-05,0.70364,1.1518,131.84,7.7995,1.9226
2002-03-06,0.70305,1.1478,131.84,7.7995,1.9218
2002-03-07,0.70345,1.141,128.89,7.7993,1.9089
2002-03-08,0.70047,1.1368,127.88,7.7997,1.908
2002-03-11,0.70392,1.144,128.73,7.7996,1.9203
2002-03-12,0.70732,1.1451,128.71,7.7997,1.9249
2002-03-13,0.70895,1.145,129.4,7.7997,1.9247
2002-03-14,0.70533,1.136,128.65,7.7995,1.9175
2002-03-15,0.7018,1.1296,128.91,7.7995,1.9066
2002-03-18,0.70223,1.1374,131.15,7.7992,1.91
2002-03-19,0.70008,1.1326,131.35,7.7995,1.907
2002-03-20,0.70297,1.1346,131.29,7.7996,1.8877
2002-03-21,0.70092,1.1342,132.2,7.7996,1.8849
2002-03-22,0.70142,1.137,132.76,7.7997,1.8802
2002-03-25,0.70042,1.1417,133.19,7.7996,1.8812
2002-03-26,0.70253,1.1446,133.13,7.7991,1.8918
2002-03-27,0.70192,1.1434,132.54,7.7995,1.8945
2002-03-28,0.70266,1.1463,132.4,7.7996,1.8778
2002-03-29,0.70119,1.1446800000000001,132.598,7.7996,1.87702
2002-04-01,0.69678,1.13982,133.19199999999998,7.7996,1.87468
2002-04-02,0.69531,1.1382,133.39,7.7996,1.8739
2002-04-03,0.69533,1.136,132.76,7.7995,1.8825
2002-04-04,0.69619,1.134,132.32,7.7996,1.8788
2002-04-05,0.69713,1.1382,132.01,7.7995,1.8815
2002-04-08,0.69697,1.1392,131.7,7.7996,1.8941
2002-04-09,0.69873,1.1412,131.56,7.7997,1.8886
2002-04-10,0.69595,1.1366,130.42,7.7997,1.8841
2002-04-11,0.69673,1.1371,131.68,7.7996,1.8707
2002-04-12,0.69579,1.136,132.09,7.7997,1.8692
2002-04-15,0.69575,1.1361,131.55,7.7997,1.8774
2002-04-16,0.6959,1.136,131.47,7.7997,1.8837
2002-04-17,0.69234,1.1261,130.6,7.7995,1.8608
2002-04-18,0.69185,1.1242,130.51,7.7994,1.8581
2002-04-19,0.69142,1.1254,130.45,7.7993,1.8528
2002-04-22,0.69106,1.1259,129.88,7.7994,1.8536
2002-04-23,0.69116,1.1271,130.09,7.7993,1.8589
2002-04-24,0.69163,1.1246,129.81,7.7994,1.8528
2002-04-25,0.68882,1.115,128.52,7.7993,1.8364
2002-04-26,0.68855,1.1147,128.44,7.7994,1.84
2002-04-29,0.68444,1.1064,128.0,7.7992,1.8465
2002-04-30,0.68694,1.1101,128.4,7.7992,1.8619
2002-05-01,0.68553,1.10865,128.145,7.799049999999999,1.8623
2002-05-02,0.68412,1.1072,127.89,7.7989,1.8627
2002-05-03,0.68171,1.101,127.22,7.7992,1.858
2002-05-06,0.68132,1.0936,127.23,7.7991,1.8572
2002-05-07,0.68274,1.0959,128.19,7.7993,1.8484
2002-05-08,0.68519,1.1004,128.59,7.7987,1.8464
2002-05-09,0.68657,1.1036,128.68,7.799,1.8489
2002-05-10,0.68425,1.0967,127.88,7.7992,1.8392
2002-05-13,0.6848,1.0967,127.68,7.7991,1.83
2002-05-14,0.68859,1.1035,128.19,7.7991,1.8314
2002-05-15,0.6897,1.1074,128.27,7.7991,1.8309
2002-05-16,0.68534,1.096,127.47,7.7987,1.8205
2002-05-17,0.68608,1.0927,126.37,7.7988,1.8144
2002-05-20,0.68485,1.0867,125.61,7.7988,1.8131
2002-05-21,0.6861,1.0854,124.85,7.8028,1.8008
2002-05-22,0.68467,1.0799,124.35,7.7997,1.7924
2002-05-23,0.68631,1.0854,125.13,7.7997,1.8016
2002-05-24,0.68862,1.0884,125.1,7.7997,1.8043
2002-05-27,0.68749,1.0881,124.95,7.7998,1.7972
2002-05-28,0.68547,1.0805,124.59,7.7999,1.7831
2002-05-29,0.6838,1.073,124.32,7.7999,1.7697
2002-05-30,0.68213,1.0667,123.48,7.7998,1.7707
2002-05-31,0.68233,1.0653,123.99,7.7997,1.7592
2002-06-03,0.68743,1.0738,124.2,7.7998,1.7636
2002-06-04,0.68362,1.0599,123.41,7.7998,1.7382
2002-06-05,0.68616,1.0671,124.37,7.7998,1.7458
2002-06-06,0.68592,1.0654,124.79,7.7997,1.7474
2002-06-07,0.68398,1.058,124.38,7.7999,1.7438
2002-06-10,0.68432,1.0572,124.67,7.7998,1.7531
2002-06-11,0.68281,1.0619,125.45,7.7997,1.7652
2002-06-12,0.68039,1.058,125.61,7.7997,1.7556
2002-06-13,0.68005,1.0619,125.56,7.7998,1.7594
2002-06-14,0.67736,1.0551,124.24,7.8,1.7641
2002-06-17,0.67749,1.0609,124.23,7.7998,1.7928
2002-06-18,0.67408,1.0544,124.56,7.8,1.7752
2002-06-19,0.67022,1.0459,123.81,7.7999,1.7667
2002-06-20,0.66952,1.0425,123.73,7.7999,1.7577
2002-06-21,0.66874,1.0378,122.37,7.7999,1.7467
